706	4171
1147	4172
4040	4172
2614	4172
706	4172
562	4172
2570	4173
667	4173
2614	4173
706	4173
2220	4174
592	4174
2295	4174
3385	4174
524	4175
743	4175
3385	4175
3673	4175
2295	4175
1143	4176
1056	4176
3547	4176
2295	4176
2102	4176
1582	4176
3385	4176
1157	4176
3783	4176
3040	4176
3406	4176
3673	4176
1110	4176
3207	4176
3648	4176
2971	4176
1555	4176
3787	4176
1056	4177
3547	4177
2295	4177
2102	4177
1582	4177
3385	4177
1157	4177
3783	4177
3673	4177
1110	4177
3207	4177
2971	4177
1555	4177
3787	4177
1056	4178
3385	4178
3783	4178
1110	4178
2295	4178
1056	4179
3547	4179
2295	4179
2102	4179
1582	4179
3385	4179
1157	4179
3783	4179
3406	4179
3673	4179
1110	4179
3207	4179
1555	4179
3787	4179
3787	4180
3547	4180
1088	4180
743	4180
3385	4180
1582	4180
1157	4180
3406	4180
3673	4180
2971	4180
1555	4180
1143	4180
2295	4181
3385	4181
3406	4181
3673	4181
1110	4181
3207	4181
1143	4181
3547	4182
2295	4182
2102	4182
1582	4182
3385	4182
1157	4182
3406	4182
3673	4182
1110	4182
2971	4182
1555	4182
3787	4182
3385	4183
2295	4183
1110	4183
3277	4184
88	4184
2439	4184
3385	4184
3406	4184
3207	4184
1143	4184
2220	4185
3439	4185
3116	4185
2013	4185
2229	4185
3753	4185
2799	4185
1770	4185
3383	4185
1062	4185
1343	4185
1061	4185
3832	4185
3524	4185
3770	4185
3648	4185
2113	4185
1582	4185
890	4185
480	4185
3603	4185
2831	4185
178	4185
2971	4185
282	4186
3580	4186
1621	4187
1377	4187
225	4188
4015	4188
3276	4188
1729	4188
2679	4189
1291	4189
33	4189
1220	4189
2352	4189
1194	4189
2016	4189
532	4189
2157	4189
2604	4190
1217	4190
1599	4190
823	4191
359	4191
3757	4191
793	4191
2587	4192
954	4192
3804	4193
1101	4193
5	4193
2146	4193
681	4193
1550	4193
1945	4193
1113	4193
2468	4193
2801	4193
3380	4193
1411	4193
3895	4193
3459	4193
2561	4193
466	4193
1430	4193
3594	4193
156	4193
1786	4193
109	4193
1915	4193
62	4193
2380	4193
2963	4193
2907	4193
556	4193
3231	4193
2269	4193
2447	4193
3496	4193
3041	4193
3078	4194
2	4194
2765	4194
1694	4194
1240	4195
3607	4195
1240	4196
3423	4196
3842	4197
2344	4197
2835	4197
3678	4197
4076	4197
3804	4198
3567	4198
2280	4198
5	4198
725	4198
3814	4198
3058	4198
2289	4198
1759	4198
2790	4198
3061	4198
517	4198
25	4198
1766	4198
1768	4198
2801	4198
2798	4198
740	4198
1236	4198
2561	4198
3594	4198
3842	4198
3841	4198
2575	4198
1786	4198
1516	4198
2829	4198
2836	4198
294	4198
2588	4198
62	4198
1528	4198
555	4198
776	4198
556	4198
2335	4198
308	4198
1277	4198
1819	4198
1548	4198
571	4198
2344	4198
1550	4198
3369	4198
1289	4198
1558	4198
3380	4198
3895	4198
585	4198
335	4198
813	4198
1838	4198
588	4198
1843	4198
1070	4198
3910	4198
3911	4198
109	4198
2371	4198
2373	4198
3410	4198
1586	4198
1871	4198
2380	4198
3155	4198
2902	4198
2907	4198
124	4198
3165	4198
378	4198
3678	4198
1101	4198
2146	4198
3178	4198
850	4198
3689	4198
140	4198
1113	4198
3452	4198
3700	4198
1894	4198
3459	4198
3205	4198
1634	4198
150	4198
2943	4198
1137	4198
3975	4198
1356	4198
156	4198
1913	4198
1915	4198
2437	4198
3222	4198
1651	4198
3987	4198
1144	4198
2963	4198
3734	4198
2442	4198
3231	4198
2447	4198
3496	4198
2212	4198
2214	4198
673	4198
3742	4198
681	4198
3507	4198
1945	4198
2468	4198
2990	4198
1411	4198
1410	4198
2993	4198
941	4198
2994	4198
466	4198
3041	4198
2756	4198
1430	4198
1721	4198
2764	4198
476	4198
2508	4198
2769	4198
965	4198
1737	4198
2777	4198
2266	4198
492	4198
2269	4198
4076	4198
4075	4198
2532	4198
3842	4199
528	4199
3842	4200
3719	4200
2344	4200
2835	4200
3678	4200
4076	4200
629	4201
4070	4201
528	4201
580	4202
1088	4202
971	4202
526	4202
3671	4202
3260	4202
1230	4202
764	4202
3637	4202
2169	4203
1295	4203
2235	4203
